
----- BẢNG STATUS lúc 14:58:02 15/05/2026 -----
Tên file                         | Trang   | Hệ thống   | Mã khách hàng | PO             | Đơn giá | Trạng thái 
air_waybill_WH6_HN_15052026.pdf  | 14/24 | JIT-CHOICE | WH6_HN        | 260515FMMQ36TS |         | ✅Hoàn Thành
air_waybill_WH6_HN_15052026.pdf  | 15/24 | JIT-CHOICE | WH6_HN        | 260515FN4KE6DF |         | ✅Hoàn Thành
air_waybill_WH6_HN_15052026.pdf  | 16/24 | JIT-CHOICE | WH6_HN        | 260515FNXBECH1 |         | ✅Hoàn Thành
air_waybill_WH6_HN_15052026.pdf  | 17/24 | JIT-CHOICE | WH6_HN        | 260515FPFJM01W |         | ✅Hoàn Thành
air_waybill_WH6_HN_15052026.pdf  | 18/24 | JIT-CHOICE | WH6_HN        | 260515FQWF99UK |         | ✅Hoàn Thành
air_waybill_WH6_HN_15052026.pdf  | 19/24 | JIT-CHOICE | WH6_HN        | 260515FRMM7YM0 |         | ✅Hoàn Thành
air_waybill_WH6_HN_15052026.pdf  | 20/24 | JIT-CHOICE | WH6_HN        | 260515FS4718RB |         | ✅Hoàn Thành
air_waybill_WH6_HN_15052026.pdf  | 21/24 | JIT-CHOICE | WH6_HN        | 260515FSDKEM9A |         | ✅Hoàn Thành
air_waybill_WH6_HN_15052026.pdf  | 22/24 | JIT-CHOICE | WH6_HN        | 260515FTF0HWK8 |         | ✅Hoàn Thành
air_waybill_WH6_HN_15052026.pdf  | 23/24 | JIT-CHOICE | WH6_HN        | 260515FTQCGVSC |         | ✅Hoàn Thành
air_waybill_WH6_HN_15052026.pdf  | 24/24 | JIT-CHOICE | WH6_HN        | 260515FUD4Q7JS |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 1/23  | JIT-CHOICE | WH6_HCM       | 260515FE0C7HB8 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 2/23  | JIT-CHOICE | WH6_HCM       | 260515FE5NWATG |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 3/23  | JIT-CHOICE | WH6_HCM       | 260515FEVUW5DN |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 4/23  | JIT-CHOICE | WH6_HCM       | 260515FEVR46V7 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 5/23  | JIT-CHOICE | WH6_HCM       | 260515FF7H9VFS |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 6/23  | JIT-CHOICE | WH6_HCM       | 260515FFVA0S0K |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 7/23  | JIT-CHOICE | WH6_HCM       | 260515FFXU38RP |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 8/23  | JIT-CHOICE | WH6_HCM       | 260515FH4XUQ2T |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 9/23  | JIT-CHOICE | WH6_HCM       | 260515FHVJ6APC |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 10/23 | JIT-CHOICE | WH6_HCM       | 260515FHWMG4RE |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 11/23 | JIT-CHOICE | WH6_HCM       | 260515FJ501FXD |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 12/23 | JIT-CHOICE | WH6_HCM       | 260515FJDTC6XF |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 13/23 | JIT-CHOICE | WH6_HCM       | 260515FKBWJA9E |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 14/23 | JIT-CHOICE | WH6_HCM       | 260515FNT239UH |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 15/23 | JIT-CHOICE | WH6_HCM       | 260515FP05HF9M |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 16/23 | JIT-CHOICE | WH6_HCM       | 260515FP4SC74B |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 17/23 | JIT-CHOICE | WH6_HCM       | 260515FPJ7FNU2 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 18/23 | JIT-CHOICE | WH6_HCM       | 260515FS4MBWH2 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 19/23 | JIT-CHOICE | WH6_HCM       | 260515FSBU60CB |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 20/23 | JIT-CHOICE | WH6_HCM       | 260515FSK5U6Y5 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 21/23 | JIT-CHOICE | WH6_HCM       | 260515FTNBPWYV |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 22/23 | JIT-CHOICE | WH6_HCM       | 260515FTR2D8RJ |         | ✅Hoàn Thành
air_waybill_WH6_HCM_15052026.pdf | 23/23 | JIT-CHOICE | WH6_HCM       | 260515FTVGHBXW |         | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 09:02:24 16/05/2026 -----
Tên file                         | Trang | Hệ thống   | Mã khách hàng | PO             | Đơn giá | Trạng thái 
air_waybill_WH6_HCM_16052026.pdf | 1/61  | JIT-CHOICE | WH6_HCM       | 260515FT489EE6 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 2/61  | JIT-CHOICE | WH6_HCM       | 260515FUJ3XH1W |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 3/61  | JIT-CHOICE | WH6_HCM       | 260515FUR3MQHT |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 4/61  | JIT-CHOICE | WH6_HCM       | 260515FVFM4UHF |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 5/61  | JIT-CHOICE | WH6_HCM       | 260515FVQW6QJY |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 6/61  | JIT-CHOICE | WH6_HCM       | 260515FW2A3BN0 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 7/61  | JIT-CHOICE | WH6_HCM       | 260515FWCXGWGG |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 8/61  | JIT-CHOICE | WH6_HCM       | 260515FXAT4S8N |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 9/61  | JIT-CHOICE | WH6_HCM       | 260515FXPGX23U |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 10/61 | JIT-CHOICE | WH6_HCM       | 260515FY11H2JS |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 11/61 | JIT-CHOICE | WH6_HCM       | 260515FYEWWUDX |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 12/61 | JIT-CHOICE | WH6_HCM       | 260515FYK7877V |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 13/61 | JIT-CHOICE | WH6_HCM       | 260515G0B621EY |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 14/61 | JIT-CHOICE | WH6_HCM       | 260515G0KC9UW1 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 15/61 | JIT-CHOICE | WH6_HCM       | 260515G0M7Y017 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 16/61 | JIT-CHOICE | WH6_HCM       | 260515G0UGMPMB |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 17/61 | JIT-CHOICE | WH6_HCM       | 260515G0X5H5X6 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 18/61 | JIT-CHOICE | WH6_HCM       | 260515G0WYRU50 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 19/61 | JIT-CHOICE | WH6_HCM       | 260515G1K8RE28 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 20/61 | JIT-CHOICE | WH6_HCM       | 260515G1RMCVW1 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 21/61 | JIT-CHOICE | WH6_HCM       | 260515G1XN2ERP |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 22/61 | JIT-CHOICE | WH6_HCM       | 260515G1Y1F7HG |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 23/61 | JIT-CHOICE | WH6_HCM       | 260515G24QJGDQ |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 24/61 | JIT-CHOICE | WH6_HCM       | 260515G2ADS3GM |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 25/61 | JIT-CHOICE | WH6_HCM       | 260515G2F69S6N |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 26/61 | JIT-CHOICE | WH6_HCM       | 260515G2V29SN3 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 27/61 | JIT-CHOICE | WH6_HCM       | 260515G381MPX6 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 28/61 | JIT-CHOICE | WH6_HCM       | 260515G491DNA2 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 29/61 | JIT-CHOICE | WH6_HCM       | 260515G4NJVBYP |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 30/61 | JIT-CHOICE | WH6_HCM       | 260515G4RJA64R |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 31/61 | JIT-CHOICE | WH6_HCM       | 260515G672W6R0 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 32/61 | JIT-CHOICE | WH6_HCM       | 260515G7C76MG1 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 33/61 | JIT-CHOICE | WH6_HCM       | 260515G811TFM0 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 34/61 | JIT-CHOICE | WH6_HCM       | 260515G82AUKHE |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 35/61 | JIT-CHOICE | WH6_HCM       | 260515G883UTG7 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 36/61 | JIT-CHOICE | WH6_HCM       | 260515G8JDVMJD |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 37/61 | JIT-CHOICE | WH6_HCM       | 260515G90JSPHG |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 38/61 | JIT-CHOICE | WH6_HCM       | 260515G919P87Q |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 39/61 | JIT-CHOICE | WH6_HCM       | 260515G938MP1F |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 40/61 | JIT-CHOICE | WH6_HCM       | 260515G95PUC40 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 41/61 | JIT-CHOICE | WH6_HCM       | 260516GA4A9BQH |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 42/61 | JIT-CHOICE | WH6_HCM       | 260516GAKW3159 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 43/61 | JIT-CHOICE | WH6_HCM       | 260516GD1XQ6EN |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 44/61 | JIT-CHOICE | WH6_HCM       | 260516GE31A7VD |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 45/61 | JIT-CHOICE | WH6_HCM       | 260516GEG8Q4GD |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 46/61 | JIT-CHOICE | WH6_HCM       | 260516GF4M3J0Y |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 47/61 | JIT-CHOICE | WH6_HCM       | 260516GGKXHN1E |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 48/61 | JIT-CHOICE | WH6_HCM       | 260516GHW2K7XY |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 49/61 | JIT-CHOICE | WH6_HCM       | 260516GMDJG6B9 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 50/61 | JIT-CHOICE | WH6_HCM       | 260516GRTJAE90 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 51/61 | JIT-CHOICE | WH6_HCM       | 260516GSV634DE |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 52/61 | JIT-CHOICE | WH6_HCM       | 260516H1Q142Y0 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 53/61 | JIT-CHOICE | WH6_HCM       | 260516H26PQTQE |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 54/61 | JIT-CHOICE | WH6_HCM       | 260516H285GP6V |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 55/61 | JIT-CHOICE | WH6_HCM       | 260516H2FF4C83 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 56/61 | JIT-CHOICE | WH6_HCM       | 260516H56W8J0F |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 57/61 | JIT-CHOICE | WH6_HCM       | 260516H63PH2V5 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 58/61 | JIT-CHOICE | WH6_HCM       | 260516H6JN7UCG |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 59/61 | JIT-CHOICE | WH6_HCM       | 260516H6QFPQSR |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 60/61 | JIT-CHOICE | WH6_HCM       | 260516H833UREU |         | ✅Hoàn Thành
air_waybill_WH6_HCM_16052026.pdf | 61/61 | JIT-CHOICE | WH6_HCM       | 260516H8Y0GJHH |         | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 09:05:01 16/05/2026 -----
Tên file                        | Trang | Hệ thống   | Mã khách hàng | PO             | Đơn giá | Trạng thái 
air_waybill_WH6_HN_16052026.pdf | 1/55  | JIT-CHOICE | WH6_HN        | 260515FTG0YBSN |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 2/55  | JIT-CHOICE | WH6_HN        | 260515FUS6XT2M |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 3/55  | JIT-CHOICE | WH6_HN        | 260515FVEHR13P |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 4/55  | JIT-CHOICE | WH6_HN        | 260515FVHCBCVE |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 5/55  | JIT-CHOICE | WH6_HN        | 260515FVW42T49 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 6/55  | JIT-CHOICE | WH6_HN        | 260515FX5FCF67 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 7/55  | JIT-CHOICE | WH6_HN        | 260515G0BP7KBD |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 8/55  | JIT-CHOICE | WH6_HN        | 260515G0C2NTMN |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 9/55  | JIT-CHOICE | WH6_HN        | 260515G0NY9XDY |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 10/55 | JIT-CHOICE | WH6_HN        | 260515G1465FKM |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 11/55 | JIT-CHOICE | WH6_HN        | 260515G1ADG5QJ |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 12/55 | JIT-CHOICE | WH6_HN        | 260515G1B86JB1 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 13/55 | JIT-CHOICE | WH6_HN        | 260515G1E3PQ28 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 14/55 | JIT-CHOICE | WH6_HN        | 260515G1PQAW5J |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 15/55 | JIT-CHOICE | WH6_HN        | 260515G28S8KRT |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 16/55 | JIT-CHOICE | WH6_HN        | 260515G2BF42CB |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 17/55 | JIT-CHOICE | WH6_HN        | 260515G2BUGE6G |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 18/55 | JIT-CHOICE | WH6_HN        | 260515G2QM7SCS |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 19/55 | JIT-CHOICE | WH6_HN        | 260515G3TE4H39 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 20/55 | JIT-CHOICE | WH6_HN        | 260515G41UKPG0 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 21/55 | JIT-CHOICE | WH6_HN        | 260515G4D9SE3X |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 22/55 | JIT-CHOICE | WH6_HN        | 260515G4QB5YJN |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 23/55 | JIT-CHOICE | WH6_HN        | 260515G4TUNGCH |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 24/55 | JIT-CHOICE | WH6_HN        | 260515G4VE8YH0 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 25/55 | JIT-CHOICE | WH6_HN        | 260515G5DJK9UT |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 26/55 | JIT-CHOICE | WH6_HN        | 260515G5FHH328 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 27/55 | JIT-CHOICE | WH6_HN        | 260515G5PA0T89 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 28/55 | JIT-CHOICE | WH6_HN        | 260515G5THFYNM |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 29/55 | JIT-CHOICE | WH6_HN        | 260515G61U4U7J |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 30/55 | JIT-CHOICE | WH6_HN        | 260515G6884QB7 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 31/55 | JIT-CHOICE | WH6_HN        | 260515G6D2M50D |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 32/55 | JIT-CHOICE | WH6_HN        | 260515G70WTVKV |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 33/55 | JIT-CHOICE | WH6_HN        | 260515G7400T56 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 34/55 | JIT-CHOICE | WH6_HN        | 260515G7ET6KQ0 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 35/55 | JIT-CHOICE | WH6_HN        | 260515G7GCPVYA |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 36/55 | JIT-CHOICE | WH6_HN        | 260515G84XTNJ1 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 37/55 | JIT-CHOICE | WH6_HN        | 260515G8GGUJ0U |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 38/55 | JIT-CHOICE | WH6_HN        | 260515G8K6NU4X |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 39/55 | JIT-CHOICE | WH6_HN        | 260515G8YUW5WD |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 40/55 | JIT-CHOICE | WH6_HN        | 260516G9HMBC4V |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 41/55 | JIT-CHOICE | WH6_HN        | 260516G9YHNPF3 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 42/55 | JIT-CHOICE | WH6_HN        | 260516GA2E7EHY |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 43/55 | JIT-CHOICE | WH6_HN        | 260516GA7AKE7W |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 44/55 | JIT-CHOICE | WH6_HN        | 260516GAHC0V1C |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 45/55 | JIT-CHOICE | WH6_HN        | 260516GDEWM3QE |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 46/55 | JIT-CHOICE | WH6_HN        | 260516GESTUY39 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 47/55 | JIT-CHOICE | WH6_HN        | 260516GHPA43KJ |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 48/55 | JIT-CHOICE | WH6_HN        | 260516GU1TJ25B |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 49/55 | JIT-CHOICE | WH6_HN        | 260516H024APG8 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 50/55 | JIT-CHOICE | WH6_HN        | 260516H2DK1TY3 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 51/55 | JIT-CHOICE | WH6_HN        | 260516H3PGFKCM |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 52/55 | JIT-CHOICE | WH6_HN        | 260516H40MRB6W |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 53/55 | JIT-CHOICE | WH6_HN        | 260516H4RAVABT |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 54/55 | JIT-CHOICE | WH6_HN        | 260516H5CWUAQF |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf | 55/55 | JIT-CHOICE | WH6_HN        | 260516H7QSFNX5 |         | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 09:11:35 16/05/2026 -----
Tên file                                  | Trang | Hệ thống | Mã khách hàng  | PO            | Đơn giá         | Trạng thái  
806_SOUTHDC_Q06_3005382_2619055967660.pdf | 2/14  | BigC     | GO! AN LAC     | 2619055967660 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2619055967660.pdf | 3/14  | BigC     | GO! DA NANG    | 2619055967660 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2619055967660.pdf | 4/14  | BigC     | GO! GO VAP     | 2619055967660 | Có 1 mã sai giá | ⚠️Hoàn Thành
806_SOUTHDC_Q06_3005382_2619055967660.pdf | 5/14  | BigC     | GO! TAN HIEP   | 2619055967660 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2619055967660.pdf | 6/14  | BigC     | GO! DI AN      | 2619055967660 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2619055967660.pdf | 7/14  | BigC     | GO! DA LAT     | 2619055967660 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2619055967660.pdf | 8/14  | BigC     | GO! MY THO     | 2619055967660 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2619055967660.pdf | 9/14  | BigC     | GO! QUANG NGAI | 2619055967660 | Có 1 mã sai giá | ⚠️Hoàn Thành
806_SOUTHDC_Q06_3005382_2619055967660.pdf | 10/14 | BigC     | GO! BEN TRE    | 2619055967660 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2619055967660.pdf | 11/14 | BigC     | GO! BAC LIEU   | 2619055967660 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2619055967660.pdf | 12/14 | BigC     | GO! TAM KY     | 2619055967660 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2619055967660.pdf | 13/14 | BigC     | GO! DIEN BAN   | 2619055967660 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2619055967660.pdf | 14/14 | BigC     | GO! AN NHON    | 2619055967660 | Đúng giá        | ✅Hoàn Thành 
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 09:15:33 16/05/2026 -----
Tên file | Trang | Hệ thống | Mã khách hàng | PO | Đơn giá | Trạng thái
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 13:40:56 16/05/2026 -----
Tên file                        | Trang | Hệ thống | Mã khách hàng | PO         | Đơn giá  | Trạng thái 
Purchase Order (4501794101).PDF | 1/1   | Emart    | EMART GO VAP  | 4501794101 | Đúng giá | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 13:44:54 16/05/2026 -----
Tên file                                  | Trang | Hệ thống | Mã khách hàng  | PO            | Đơn giá         | Trạng thái  
PO20260516101718.pdf                      | 1/2   | Winmart  | MB_MT_WIM1331  | 4189502532    | Có 1 mã sai giá | ⚠️Hoàn Thành
PO20260516101722.pdf                      | 1/2   | Winmart  | MB_MT_WIM1649  | 4189503060    | Đúng giá        | ✅Hoàn Thành 
PO20260516101744.pdf                      | 1/1   | Winmart  | MB_MT_WIM1331  | 4189505737    | Đúng giá        | ✅Hoàn Thành 
winp bd PO4189507731.pdf                  | 1/1   | Winmart  | MN_MT_WIN1355  | 4189507731    | Đúng giá        | ✅Hoàn Thành 
PO20260516101735.pdf                      | 1/1   | Winmart  | MB_MT_WIM1389  | 4189503245    | Có 1 mã sai giá | ⚠️Hoàn Thành
PO20260516101728.pdf                      | 1/1   | Winmart  | MB_MT_WIM1323  | 4189503103    | Đúng giá        | ✅Hoàn Thành 
winp cần thơ PO4189505610.pdf             | 1/1   | Winmart  | MN_MT_WIN1352  | 4189505610    | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2620056015914.pdf | 2/6   | BigC     | GO! THANG LONG | 2620056015914 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2620056015914.pdf | 3/6   | BigC     | GO! VINH       | 2620056015914 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2620056015914.pdf | 4/6   | BigC     | GO! LONG BIEN  | 2620056015914 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2620056015914.pdf | 5/6   | BigC     | GO! THANH HOA  | 2620056015914 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2620056015914.pdf | 6/6   | BigC     | GO! LAO CAI    | 2620056015914 | Đúng giá        | ✅Hoàn Thành 
PO20260516101739.pdf                      | 1/1   | Winmart  | MB_MT_WIM1336  | 4189503325    | Đúng giá        | ✅Hoàn Thành 
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 15:05:43 16/05/2026 -----
Tên file                         | Trang | Hệ thống   | Mã khách hàng | PO             | Đơn giá | Trạng thái 
air_waybill_WH6_HN_16052026.pdf  | 1/39  | JIT-CHOICE | WH6_HN        | 260515F0T4HDST |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf  | 2/39  | JIT-CHOICE | WH6_HN        | 260516HASXWNB0 |         | ✅Hoàn Thành
air_waybill_WH6_HN_16052026.pdf  | 3/39  | JIT-CHOICE | WH6_HN        | 260516HB3E5U8X |         | ✅Hoàn Thành
